URL,Content creator,Username,Date added,Ads in Live,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
www.facebook.com/100226916326456,Martiina 2.0,,2023-09-01,no,37499,,no,12,999
www.facebook.com/100226959578779,Laarnie Ermita,laarnie.cananea,2023-08-02,no,15204,English,no,3,122
www.facebook.com/100227008508335,Bihari Funny Comedy Video,Biharifunnycomedyvideo,2023-03-16,no,599019,Hindi,no,29,25820
www.facebook.com/100227018827881,Miltoner MX,MXMiltoner,2023-04-24,yes,22849,Spanish,no,0,50
www.facebook.com/100227025684422,Odalis Moran,odalismoran.ec,2023-04-23,no,23800,Spanish,no,0,0
www.facebook.com/100227089811967,Vijya Bakshi,,2023-08-16,no,12222,English,no,6,5376
www.facebook.com/1002271003166672,Matlachines la polla,matlachineslapolla,2023-06-05,no,9972,Spanish,no,5,3732
www.facebook.com/100227106217352,이창환,,2023-08-28,no,6176,Korean,no,1,0
www.facebook.com/100227109425384,Viva La Cumbia,,2023-09-13,no,155047,Spanish,no,0,1364
www.facebook.com/100227149686842,Mr. Sh,Mr.Sh1122,2023-09-12,no,5107,,no,0,0
www.facebook.com/100227165689357,Chris Chris The Kool Kid,ChrisChrisTheKoolKid,2023-04-22,no,23606,English,no,0,0
www.facebook.com/100227185994390,𝗛𝗔𝗥𝗜𝗦 𝗛𝗔𝗕𝗜𝗕 𝗦𝗣𝗢𝗥𝗧𝗦 𝗣𝗘𝗥𝗦𝗢𝗡,Harishabibsportsperson,2023-05-31,yes,33782,English,no,12,2158
www.facebook.com/100227206442605,Eric Atengco,EjHEi.xTAHz,2023-09-26,no,4851,English,no,0,178
www.facebook.com/100227212988254,Acho Nasrudin,,2023-10-05,no,6000,Indonesian,no,0,0
www.facebook.com/100227216086634,Hector Pichón Medina,hectoor.medinaa,2023-06-29,no,5653,Spanish,no,1,0
www.facebook.com/100227244753400,Seyyarhane,seyyarhane,2023-08-11,no,65238,Turkish,no,0,0
www.facebook.com/100227255674191,Brosgam TV,,2023-09-15,no,42825,,no,1,2704
www.facebook.com/100227269626419,Vlogger Raz,vloggerriaz,2023-06-05,no,5705,English,no,4,650
www.facebook.com/100227272929847,Marilou Abad Babor,,2023-08-28,no,7638,English,no,1,0
www.facebook.com/100227273161476,Nourin Islam,,2023-08-11,no,7047,English,no,12,211
www.facebook.com/100227296220827,Abir Iook,munirul.sekh.73,2023-08-28,no,5974,English,no,1,149
www.facebook.com/100227306078898,Sheikh Shadek,sheikhshadek1,2023-08-28,no,6315,Bengali,no,0,0
www.facebook.com/100227345089112,اكلة حلوة..هند زكي,,2023-04-22,no,51124,Arabic,no,8,540
www.facebook.com/100227365184881,চ্যানেল রূপসী,rdschannelruposhi,2023-05-22,no,29330,Bengali,no,1,1129
www.facebook.com/100227382567652,منتجات قمر الوكالة,qamar.alwakala2,2023-04-22,yes,282515,Arabic,no,7,38459
www.facebook.com/100227456384522,Shatarupa Sampurna,shatarupa.mandal.1,2023-04-27,no,7809,English,no,4,646
www.facebook.com/100227459681390,mensajes de motivación,,2023-08-02,no,32271,,no,0,0
www.facebook.com/100227475291271,DEUS SPORT 1,deussport1,2023-04-22,yes,34765,Haitian,no,21,930
www.facebook.com/100227486307474,May Anne Abadecio,may.anne.7,2023-09-12,no,5498,English,no,0,298
www.facebook.com/100227496310579,अहीर नीतीश भाई,,2023-03-15,no,98147,Hindi,no,0,380
www.facebook.com/100227504892345,RUMAH HIJAB KENZA,sirlyandifitria,2023-03-17,yes,60045,Indonesian,no,12,1254
www.facebook.com/100227543062298,Solis De Allende Ver Mx,solis.allende,2023-08-16,no,5533,Spanish,no,1,1163
www.facebook.com/100227546235467,Lovely Guim Bernal,yhabliejha.bernal,2023-08-16,no,16973,English,no,9,805
www.facebook.com/100227566336513,Dean Jordan,,2023-08-21,no,10388,English,no,0,0
www.facebook.com/100227584843122,Hípicas Team Cruzado,teamcruzado,2023-08-16,no,5678,Spanish,no,1,2803
www.facebook.com/100227596369032,Ka Jhayz,,2023-07-19,no,146516,English,no,0,0
www.facebook.com/100227638441909,Novedades Sofia,,2023-04-04,no,7776,Spanish,no,9,687
www.facebook.com/100227646244136,Kae Ramos,,2023-08-29,no,14943,Tagalog,no,7,179
www.facebook.com/100227665173522,Stephen SHOTS,,2023-10-05,no,13560,Tagalog,no,0,0
www.facebook.com/100227765434581,Lenny Jane Aguillon vlogs,LennyJaneAguillon,2023-04-23,no,12274,Tagalog,no,0,287
www.facebook.com/100227776347394,Jannatul Ferdous,,2023-03-05,no,7792,English,no,0,0
www.facebook.com/100227796072310,শেখ মোঃ ইসমাইল হোসেন,ismailbd7171,2023-05-08,no,6423,English,no,1,193
www.facebook.com/100227866297118,ابراهيم سريوه,,2023-04-18,no,152141,Arabic,no,0,0
www.facebook.com/100227932926786,Gotchabell Gotchapan,gotchabell,2023-09-09,no,151538,Thai,no,1,0
www.facebook.com/100227949683089,Josephine Cerezo,Mama.Josie.Cerezo,2023-06-29,no,25974,English,no,26,125
www.facebook.com/100227970070412,Gandang Gabi Vice Yung Totoo,ABSCBNGGV,2018-11-20,no,4136035,Tagalog,yes,0,0
www.facebook.com/100227972862944,โก๋หนึ่ง นครศรีฯ คลาสสิค,,2023-06-19,no,12035,Thai,no,0,156
www.facebook.com/100227979680251,Anna Villorente Zulieta,,2023-10-02,no,5764,English,no,5,644
www.facebook.com/100227989586847,Ritzie Trecene,ritzie.trecene,2023-07-24,no,9991,English,no,2,182
www.facebook.com/100227999672637,Li Li,,2023-08-28,no,42120,Thai,no,1,200
www.facebook.com/100228012902386,Rosimae Tapayan,rosimae.tapayan,2023-05-24,no,7847,English,no,0,0
www.facebook.com/100228022985633,Türk Töresi,TurkToresi2023,2023-08-08,no,78914,,no,87,295
www.facebook.com/100228049558653,Mohamed Elmoher,mohamed.elmoher.31,2023-08-28,no,265965,Arabic,no,0,0
www.facebook.com/100228049575106,Barbara Grilli,grillibarbara,2023-08-13,no,8821,Italian,no,22,1572
www.facebook.com/100228115493595,Danda nacha,,2023-06-16,no,19046,Oriya,no,0,0
www.facebook.com/100228128626970,Sunny_OP,sunnyop007,2023-08-15,yes,213014,English,no,10,453
www.facebook.com/100228135586900,Rosnara khatun,,2022-12-02,no,82667,Bengali,no,6,61379
www.facebook.com/100228199586845,Berna Correa,,2023-07-11,no,10189,English,no,3,590
www.facebook.com/100228216290813,Ali Ahmed,,2023-09-04,no,15303,English,no,0,0
www.facebook.com/100228232973918,Branco Manuel,,2023-08-28,no,104625,,no,0,0
www.facebook.com/100228243069382,Ana M Salazar Cabarcos,AnaMSalazarCabarcos,2023-05-10,no,15399,Spanish,no,11,511
www.facebook.com/100228256337023,สุวรรณี ชัยคงเหมา,,2023-06-05,no,155046,Thai,no,2,704
www.facebook.com/100228265980633,DM31,,2023-05-31,yes,10608,,no,0,0
www.facebook.com/100228346350907,Alvin Velez Lusanta,alvin.lusanta.71,2023-09-12,no,8036,Tagalog,no,15,175
www.facebook.com/100228398948934,Hasin Roushan,HasinRoushanOfficial,2023-05-10,no,17965,Bengali,no,0,0
www.facebook.com/100228428371707,الشيخ هانى الحسينى - Hany Elhusseiny,alshykhhanyalhsyny,2022-08-31,no,631029,Arabic,yes,10,2876
www.facebook.com/100228432911571,Surojit Mandal,,2023-08-16,no,6263,English,no,1,995
www.facebook.com/100228486386626,Marlou Ganal Baitos,marl.ou.5076798,2023-08-28,no,10538,English,no,3,652
www.facebook.com/100228489648115,Valentina Rodríguez,,2023-05-24,no,6041,Spanish,no,0,0
www.facebook.com/100228512938132,Super Remedios,,2023-06-29,no,26016,,no,0,0
www.facebook.com/100228541503429,GALO presenta,,2023-04-22,yes,257729,Spanish,no,1,344692
www.facebook.com/100228542921805,Praveen Kumar,,2023-09-09,no,6613,Hindi,no,0,271
www.facebook.com/100228571540918,His & Her,hisandhercebu,2021-02-23,no,67868,English,no,3,713
www.facebook.com/100228603034700,Domingo Rivero,,2023-06-19,no,9110,Spanish,no,0,0
www.facebook.com/100228624918368,พริกไทยดำ Studio,PTDstudios,2021-09-14,no,880570,Thai,no,1,209917
www.facebook.com/100228661837046,Peno Food - بينو فود,chefpeno,2023-08-12,no,144498,Arabic,no,0,0
www.facebook.com/100228666204395,Bionic,bionicytgaming,2023-07-24,no,17451,,no,3,310
www.facebook.com/100228685045094,Festa portuguesa do alto minho,festaportuguesadoaltominho,2022-12-20,no,28834,Portuguese,no,0,0
www.facebook.com/100228706082535,Lasmi Iriawati Tari,lasmi.iriawati,2023-10-05,no,5868,English,no,0,0
www.facebook.com/100228749680996,Rajeshkumar Patel,rajeshkumar.patel.104855,2023-08-16,no,13209,Hindi,no,0,0
www.facebook.com/100228836341337,د.كمال محمد عبد العزيز,drkamallashen1983,2023-08-02,no,256164,Arabic,no,0,0
www.facebook.com/100228841950250,La Cocina de Chabelita,Cocinadechabelita,2022-10-05,no,54017,Spanish,no,4,21862
www.facebook.com/100228866311171,আমার কথা নন্দিনী,,2023-07-24,no,50550,,no,10,1950
www.facebook.com/100228869392070,Sofia Soza,,2023-08-28,no,11799,Spanish,no,0,53
www.facebook.com/100228896288711,Sheila Perfecto De Leon,shella.deleon.1,2023-08-16,no,28049,Tagalog,no,2,318
www.facebook.com/100228899640598,Charlotte Dela Cruz Jarito,,2023-10-03,no,5170,English,no,8,45
www.facebook.com/100228941957403,Sedo News 7,sedonews7,2023-05-24,no,12967,Assamese,no,13,4020
www.facebook.com/100228942235317,Cŕush,,2023-10-03,yes,8442,Tagalog,no,0,0
www.facebook.com/100228943108635,เจบี เบียร์โจ้,bj.ricardo.3,2023-09-26,no,6267,English,no,3,56
www.facebook.com/100228952938167,Nday,pencari.nafkah.1848,2023-06-19,no,202318,Indonesian,no,0,0
www.facebook.com/100229013094702,Novi Muksid,nopie.oscar,2023-09-13,no,50732,Indonesian,no,0,0
www.facebook.com/100229036059225,Shannon Bowman,shannon.bowman.14,2023-05-10,no,6649,English,no,2,127
www.facebook.com/100229049707386,সোহাগ বাবু,,2023-08-05,no,6081,English,no,0,591
www.facebook.com/100229075026556,Ingeniero Gamer,IngeGamerMX,2022-06-11,yes,38226,Spanish,no,0,0
www.facebook.com/100229096227038,MD Alim Talukder,,2023-09-18,no,5326,English,no,1,275
www.facebook.com/100229096375109,Excel零基礎,,2023-05-24,no,77155,,no,0,0
www.facebook.com/100229166241802,Frex Baring,frex.baring,2023-08-10,no,7953,English,no,5,185
www.facebook.com/100229179568977,Rain Rodriguez,,2023-08-28,no,18582,English,no,1,79
www.facebook.com/100229182539816,Video center,,2023-07-23,no,10008,,no,0,0
www.facebook.com/100229202725744,Kendall Azevedo,stayathomemommaof2,2023-07-11,no,384856,English,no,0,29996
www.facebook.com/100229209796834,GAjurylady,Gajurylady,2023-09-08,yes,12154,,no,18,1136
www.facebook.com/100229252920251,Geraldine Freyra,aliyah.jade.73,2023-03-05,no,5664,English,no,1,80
www.facebook.com/100229276455700,บ้านสวนโอ้รัก ยโสธรบ้านเฮา,,2023-09-03,no,68381,Thai,no,0,205
www.facebook.com/100229298305163,Lina Pelo Bendito,Pelobendito,2020-09-22,no,93489,Spanish,no,0,0
www.facebook.com/100229322725100,NonChalant Andshe Knowit,vonshj.stilldistracting,2023-09-04,no,24775,English,no,1,166
www.facebook.com/100229339624200,Adham El Dizel,adham.alaaeldeen.98,2023-04-27,no,10596,English,no,1,202
www.facebook.com/100229356262922,Parar Chele - PALTU,,2023-09-06,no,30512,,no,4,30801
www.facebook.com/100229406008171,La Sombra de la Mano,lasombradelamano,2023-08-30,yes,281186,Spanish,no,5,9035
www.facebook.com/100229419742660,Reyes Minyaz,yazmin.reyes.7106,2023-07-11,no,7018,Spanish,no,5,270
www.facebook.com/100229422956271,Ehva Lou,levha8,2023-10-01,no,10803,English,no,4,238
www.facebook.com/100229429763397,Kyuti Senyorita,ana.alvizo.395454,2023-08-11,no,5872,Tagalog,no,2,345
www.facebook.com/100229446261794,Angelo T. Zamora,angelo.zamora.56,2023-09-06,no,9541,English,no,1,404
www.facebook.com/100229449405563,Akhil Gandotra,akhilgandotra1602,2023-09-10,no,12768,English,no,1,530
www.facebook.com/100229526241156,Angelica A Andales,angie.alegada.79,2023-06-05,no,48868,English,no,1,164
www.facebook.com/100229556298733,Orland Sernat,LinghNingKingEnvy,2023-05-24,no,15057,Tagalog,no,6,1867
www.facebook.com/100229566268427,บอสฝนผัดไทยเลียจาน เลียจาน,,2023-08-02,no,37587,Thai,no,1,631
www.facebook.com/100229606421510,Priya Vlog,,2023-07-30,no,27178,Bengali,no,22,2419
www.facebook.com/100229629685981,Ley Lay,plowela,2023-05-24,no,6962,English,no,0,0
www.facebook.com/100229646462745,Tumparoy98,,2023-08-11,no,9943,English,no,22,22472
www.facebook.com/100229659426009,আমি সৌদিআরব প্রবাসী,,2023-09-07,no,6732,,no,3,131
www.facebook.com/100229686239505,Pheds G. Bargaminto,denver.abarientos,2023-09-05,no,5004,English,no,4,113
www.facebook.com/100229692994153,Mencho Millan Abalus,mencho.millanabalus,2023-10-04,no,16836,English,no,0,0
www.facebook.com/100229714902086,Bengal Creators,bengalcreators96,2022-11-07,no,8295,Bengali,no,0,0
www.facebook.com/100229718680766,Indian Update,indianupdateofficial,2023-01-10,no,84534,Hindi,no,20,31988
www.facebook.com/100229721730667,Pinoy Cooking Recipes by Janette,pinoycookingrecipesbyJanette,2023-07-11,yes,1941433,English,no,13,23088
www.facebook.com/100229742902754,Ňur  Mohammad,,2023-04-27,no,5120,English,no,0,0
www.facebook.com/100229745838566,Brandon Welsh,saraheditshh,2023-10-03,no,20273,English,no,2,1193
www.facebook.com/100229748122879,GlutterGames,chebglutter,2021-12-20,no,71510,Arabic,no,0,0
www.facebook.com/100229755957130,Saadani Gaming,E.Saadani1,2023-07-02,no,11429,Arabic,no,0,0
www.facebook.com/100229772975610,Md Sakhawat Hossain,,2023-08-16,no,6147,English,no,1,1439
www.facebook.com/100229831951347,雪总减肥课堂,,2023-08-18,no,176839,Chinese,no,8,1018
www.facebook.com/100229942903459,Jeffrey Amisamis Esteban,jeffrey.esteban.7777,2023-07-11,no,11330,English,no,8,51
www.facebook.com/100229946237205,Precious Joy Cocjin,preciousjoy.cocjin,2023-10-03,no,5855,English,no,6,34
www.facebook.com/100229982918017,Myra Padilla Ramirez,myla.padilla.50,2023-09-10,no,9050,English,no,3,546
www.facebook.com/100229999714691,Azhoey Charm Getigan,,2023-08-28,no,6155,English,no,2,163
www.facebook.com/100230002638421,Vino Vlogs Channel,vinovlogschannel,2022-06-30,no,306259,English,no,3,70876
www.facebook.com/100230009719219,Adheep Bardhan,,2023-08-16,no,5309,English,no,0,0
www.facebook.com/100230019575044,Jarunee Poonamtao,,2023-08-16,no,8413,Thai,no,1,10
www.facebook.com/100230022557111,Rober colmenares.g,JRcolmenareg,2023-04-16,no,30166,Spanish,no,4,10428
www.facebook.com/100230023008260,Cristina Paulino Pacatan,cristina.penaranda.779,2023-06-05,no,14577,English,no,11,151
www.facebook.com/100230063105908,April De GaLa Roman,,2023-08-16,no,16988,English,no,4,277
www.facebook.com/100230076359304,AdalilyZen Mones,aliceelvambuena,2023-09-23,no,6448,English,no,33,76
www.facebook.com/100230142956022,Yo Soy El Pertuz,YoSoyElPertuz,2023-07-24,no,15399,,no,1,2353
www.facebook.com/100230153039917,Rom Low Butial Pionilla Jr.,,2023-08-17,no,6663,English,no,14,169
www.facebook.com/100230176013982,Hồ Tiến TV,hotientvyoutuber,2023-06-01,no,54326,Vietnamese,no,20,33626
www.facebook.com/100230184838091,Jaetlol,Jaetlol,2020-10-14,yes,37771,Spanish,no,0,1341
www.facebook.com/100230199593246,Fiona Zun Kanaya,anindya.astry,2023-03-10,no,11255,Indonesian,no,0,0
www.facebook.com/100230206072249,Soutam Patra,,2023-04-23,no,18351,English,no,0,0
www.facebook.com/100230219658545,Nita Galupo Enano,ella.enano,2023-08-08,no,7248,English,no,1,2506
www.facebook.com/100230229701551,Amruel Maulana,amruelmaulana14,2023-08-31,no,5346,Indonesian,no,1,0
www.facebook.com/100230232862529,Neneng Briones Abrea,josephine.bonite,2023-03-09,no,30149,English,no,0,2228
www.facebook.com/100230278360245,JZF Game Farm,jrfgamefowls,2023-05-24,no,9734,Tagalog,no,0,0
www.facebook.com/100230292511013,Bruno Afonso - Social Mídia,brunoafonsomanaus,2023-09-02,yes,80370,Portuguese,no,7,35930
www.facebook.com/100230292743149,Uzzal Ahamhed,uzzal.ahmed.9026,2023-08-28,no,5276,English,no,0,0
www.facebook.com/100230356249815,كريم طليح أبقوي,,2023-04-16,no,17743,Arabic,no,0,7419
www.facebook.com/100230365889398,Desy channel,myfamilyqueen,2022-05-09,no,144583,Indonesian,no,29,7561
www.facebook.com/100230382979662,Fathiyatus Saadah,Fathia.AziFa.GanieZt,2023-10-05,no,6119,Indonesian,no,0,0
www.facebook.com/100230449230293,Rosmar Baby,bud0lisreal,2023-09-27,no,44206,English,no,3,67
www.facebook.com/100230455823727,ArmyOfWar,ARMYOFWARCLAN,2023-07-12,no,11320,English,no,0,0
www.facebook.com/100230516334492,Spice Akash,movies000007,2023-04-17,no,5492,Bengali,no,0,239
www.facebook.com/100230542892472,Fabian Ramos,SODEUSNA,2023-02-15,no,16822,Portuguese,no,0,0
www.facebook.com/100230552668927,الصفحة الرسمية حسين البديني,,2023-04-27,no,11160,Arabic,no,12,558
www.facebook.com/100230568431659,Kuys Je Vlog,KuysJakeTV,2023-09-08,no,28638,Tagalog,no,0,0
www.facebook.com/100230579759148,Juvelyn Dela Torre Eugenio,juvelyn.delatorreeugenio,2023-10-04,no,24251,English,no,0,0
www.facebook.com/100230632901476,Ivy Shyann Aycock,,2023-06-05,no,6419,English,no,0,0
www.facebook.com/100230642227676,Mr.Kane1994,Mr.Kane1994,2023-08-18,no,32986,Thai,no,10,10488
www.facebook.com/100230658265327,Taina Enterprises,Coachtainadatilus,2022-12-18,no,27336,English,no,0,0
www.facebook.com/100230672337278,كريم عبد الباسط-Karim Abdel Basset,KareemAbdelBassetHmouda,2023-02-21,no,139192,Arabic,no,0,0
www.facebook.com/100230709254875,Ahlik Fishing,ahlikmudcrab,2023-08-07,no,178939,English,no,2,210593
www.facebook.com/100230716078328,Quiñones yensi,yensiqui,2023-04-22,no,27969,Spanish,no,4,651
www.facebook.com/100230716236547,Jeralden Anoos,mcmjeraldenanoos,2023-08-23,no,7757,English,no,3,0
www.facebook.com/100230729291843,El Chamito Zadar,Elchamitozadar,2023-09-28,no,9903,Spanish,no,0,88157
www.facebook.com/100230759563256,Ed Brinces,eduardo.brinces,2023-04-23,no,10515,English,no,14,304
www.facebook.com/100230764984204,Dj Heuler,DjGugga,2022-09-20,no,14443,Portuguese,no,0,0
www.facebook.com/100230766310546,فاطمة مولات البيكوب,,2023-09-27,no,5398,,no,0,19
www.facebook.com/100230782727402,Nikki Baldwin,NikkiproudtobemeMSbaldwin,2023-09-08,no,6344,English,no,0,0
www.facebook.com/100230799601333,Paul Lyn Jun,lenlyn.balasabas,2023-04-27,no,9428,English,no,0,0
www.facebook.com/100230806123625,El goldito flow,,2023-02-14,no,7638,Spanish,no,2,197
www.facebook.com/100230842902970,Udin Abue,,2023-09-21,no,6479,Indonesian,no,5,57
www.facebook.com/100230856440541,Manoy Jayr Pacis,tinorongan.bhs,2023-08-16,no,11113,English,no,5,429
www.facebook.com/100230908527221,กู้ภัยประจิม อำเภอบรบือ,,2023-07-06,no,34248,Thai,no,2,4277
www.facebook.com/100230919376395,Rolando Ramírez Carrillo,albaro.bimael,2023-09-14,no,71587,Spanish,no,2,3528
www.facebook.com/100230926397696,Jake Francisco,jake.coolerz,2023-08-16,no,29927,English,no,5,762
www.facebook.com/100230936079607,Paloma Superação,,2023-08-02,no,5536,Portuguese,no,0,2539
www.facebook.com/100230946346788,Raju Bedardi,raju.bedasrdi,2023-08-28,no,10181,English,no,4,687
www.facebook.com/100230993176753,Manmohan R Bhagat,manmohan.bhagat.10,2023-09-26,no,20720,English,no,0,1308
www.facebook.com/100230996311329,عمار اياد,,2023-06-13,no,9323,,no,0,420
www.facebook.com/100231033119847,Anggun Febriani,IN712,2023-09-15,no,7387,English,no,1,58
www.facebook.com/100231116236221,Regina Grace Portillo,reginagraceblessed,2023-09-04,no,20254,Tagalog,no,3,171
www.facebook.com/100231129623566,Chona Ofanda Tupaz,,2023-04-27,no,58937,English,no,3,104
www.facebook.com/100231163014345,Novedades de Belén,,2023-09-13,no,6610,,no,32,80
www.facebook.com/100231186336880,Christian Botin,Cbotin19,2023-08-11,no,8040,English,no,0,233
www.facebook.com/100231198824153,Gitanjali makeover,mitali65,2023-08-02,no,10134,English,no,3,8384
www.facebook.com/100231199577721,Vicente Deloraso Billones,vicente.j.billones.3,2023-04-23,no,15339,English,no,0,0
www.facebook.com/100231209569596,Efraín Contreras,,2023-04-27,no,8109,Spanish,no,7,1988
www.facebook.com/100231356363712,Sahid Hossain,sahidhossain.47,2023-05-24,no,17097,English,no,1,146
www.facebook.com/100231362686871,Shelley Strommen,RyanandShelleyStrommen,2023-04-27,no,7296,English,no,6,139
www.facebook.com/100231402750483,MamaNindy,mamanindyAndry,2023-09-29,no,7349,Indonesian,no,21,0
www.facebook.com/100231409543573,Abdullah El Bhrawy,AbdullahBhrawy,2023-07-05,no,16277,Arabic,no,0,0
www.facebook.com/100231433005430,Vaquero Copán Ruinas Oficial,VaqueroCopanRuinasoficial,2023-09-04,yes,25181,,no,9,5575
www.facebook.com/100231466251376,Jazzper Yem,jazzper.yem,2023-06-29,no,15277,English,no,6,127
www.facebook.com/100231516311934,Libravlog,,2023-09-26,no,7765,,no,14,43
www.facebook.com/100231552902088,Barakat Munshi,munshiabulbarakat,2023-06-05,no,6052,English,no,2,382
www.facebook.com/100231565094318,Barry Fps,Barryzera,2022-09-08,yes,10814,Portuguese,no,0,0
www.facebook.com/100231572192937,Gaming Kaifa,GamingKaifa,2023-08-08,no,38398,English,no,10,1622
www.facebook.com/100231576237393,Nie'Sil Cui Sulmane - Aquias,aisilcuisulmane,2023-08-16,no,8278,English,no,0,0
www.facebook.com/100231598926760,Mysterious Fooding,Mysteriousfoodin,2023-04-22,no,94114,English,no,2,1346839
www.facebook.com/100231629578007,A LO NA Ct,alona.trugillo.1,2023-09-27,no,7041,English,no,12,263
www.facebook.com/100231671774575,د. عبدالحليم قنديل-abd elhalim kandil,Kandel2002,2023-04-16,no,11882,Arabic,no,0,0
www.facebook.com/100231685651815,বর্ষা ভিশন,,2023-08-16,no,7061,Bengali,no,3,309
www.facebook.com/100231719586978,Mira Biswas,borsha.biswas.5661,2023-08-29,no,16771,English,no,1,547
www.facebook.com/100231719756408,ChuuyMine,,2023-09-22,no,35081,,no,4,955
www.facebook.com/100231729470823,Scsmpromotions,SCSMpromotions,2023-07-11,no,17745,Spanish,no,0,0
www.facebook.com/100231756325907,Atik Ailesi,,2023-10-04,no,24636,,no,0,0
www.facebook.com/100231766258370,Nagwa AlMasry,noga.bolbol.94,2023-09-28,no,9377,Arabic,no,0,1723
www.facebook.com/100231829414903,Deano Eliam,deanomonyoun904,2023-08-23,no,13893,English,no,0,103
www.facebook.com/100231848815972,Idol MOTO,idolMOT0,2023-04-22,yes,3202082,Tagalog,no,7,422450
www.facebook.com/100231854798657,El canal de la sabiduria con betania,betaniapazysabiduria,2021-11-09,yes,52674,Spanish,no,13,4083
www.facebook.com/10023188844,Nipsey Hussle,nipseyhussle,2022-01-10,no,2722060,English,yes,0,0
www.facebook.com/100232035879008,Farhan vlogs,farhan.vlogs.usa,2023-09-11,no,51355,,no,6,489
www.facebook.com/100232042254197,Leowo,LhStyl3s,2022-12-23,yes,11662,Spanish,no,3,134
www.facebook.com/100232059670874,Lenddy Dalogdog Gerbano,gerbanolen,2023-08-16,no,5089,English,no,5,184
www.facebook.com/100232082739900,Tinjure Online Tv,Tinjureonlinetv,2022-11-17,no,253029,Nepali,no,11,42683
www.facebook.com/100232153012672,Carlos Andres Molina,carlos.molinamier,2023-07-22,no,5498,Spanish,no,0,0
www.facebook.com/100232154830153,د.أحمد شرقاوي,drahmedelsharkawyofficial,2023-07-11,no,303850,Arabic,no,0,149
www.facebook.com/100232182918296,Tin Bautista,tinfirmalo,2023-06-05,no,16778,English,no,1,221
www.facebook.com/100232188840142,La construcción vallenata,jennifersantana0911,2023-08-25,no,6444,Spanish,no,9,119
www.facebook.com/100232196278346,Alyssa Danica Rimbao Morado,alyssadanicarimbaomorado,2023-08-28,no,21613,English,no,0,0
www.facebook.com/100232209143757,La vista del jockey,Carrilerosunidos,2023-09-23,no,43434,Spanish,no,6,2180
www.facebook.com/100232245177815,Marty TV,MartyTVOfficial,2023-08-02,no,10703,Tagalog,no,0,48590
www.facebook.com/100232278105811,Erode wala,,2022-11-19,no,396975,Tamil,no,5,3233
www.facebook.com/100232299137727,PANGKIN SAM ADVENTURE,Sam.Crisostomo.Mergano,2023-09-12,no,7823,Tagalog,no,3,37
www.facebook.com/100232329663025,Md Nilen Mia,mdnilen.mia.7,2023-09-05,no,7946,English,no,0,4
www.facebook.com/100232342988420,Ayahrayya'arya Hoahoe,jhaeychapanduan,2023-08-21,no,6568,Indonesian,no,0,60
www.facebook.com/100232386366848,Putra Tunggal,,2023-06-27,no,16664,Indonesian,no,5,106
www.facebook.com/100232433155056,วรรณวิศา ภิรมย์ไกรภักดิ์,NooKwan0707,2023-08-16,no,7640,Thai,no,6,328
www.facebook.com/100232459648625,Asraf I Can,haerotunnisa.ilmu,2023-08-28,no,12611,Indonesian,no,0,0
www.facebook.com/100232495745452,Vital Brothers,,2023-09-17,no,5632,Tagalog,no,3,243
www.facebook.com/100232506385366,Subba Prazal,,2023-08-19,no,5413,English,no,4,207
www.facebook.com/100232518287901,د.عبدالرحمن الباسطى - مناعه وميكروبيولوجى,Dr.Elbasty40,2023-04-16,no,319447,Arabic,no,0,8131
www.facebook.com/100232533068016,Joban Johal,joban.johal.587606,2023-08-30,no,6710,English,no,0,0
www.facebook.com/100232553885817,Bazil Nicobin بازل نیکوبین,nicobinbazil,2023-08-16,no,16626,Persian,no,5,7074
www.facebook.com/100232559568619,Dawn Dawn Layda,alexlayda,2023-07-11,no,77331,English,no,0,0
www.facebook.com/100232579578289,Wan Namiron,wannamiron82,2023-04-23,no,6933,English,no,2,148
www.facebook.com/100232629681994,Backbone Financial Services Pvt Ltd,,2023-07-01,no,9657,,no,0,60
www.facebook.com/100232642836878,BK,BKtopgamer,2023-10-04,no,6346,Khmer,no,0,0
www.facebook.com/100232662923947,মিলন আহমেদ,,2023-02-16,no,9066,English,no,0,1045
www.facebook.com/100232682804841,Tukitaki creation by afrin,www.sajiaafrin28,2023-04-27,no,8012,Bengali,no,2,239
www.facebook.com/100232693135612,ยายนง หลงทีป,,2023-09-26,no,10181,Thai,no,6,137
www.facebook.com/100232732911170,Muhammadullah Miah,muhammadullah.miah,2023-06-05,no,7778,Bengali,no,0,69
www.facebook.com/100232732978982,অধরা অপ্সরা,,2023-08-30,no,5676,English,no,2,132
www.facebook.com/100232756202517,লারে - মশাই,,2023-08-02,no,29039,Bengali,no,1,345
www.facebook.com/100232763150217,Sultan Manhas,,2023-10-04,no,5011,English,no,0,0
www.facebook.com/100232789574388,Anna Bella Sardenia,,2023-06-05,no,9363,English,no,4,149
www.facebook.com/100232819647473,Raja Debnath,raja.debnath.7524,2023-08-11,no,8048,English,no,0,1892
www.facebook.com/100232836080907,Rigo Ayala,rigoyessi.ayala,2023-04-27,no,7042,Spanish,no,0,0
www.facebook.com/100232859703591,Arnel J. Aniversario,a.aniversario,2023-09-01,no,7276,English,no,37,538
www.facebook.com/100232881787737,Ray Charles · Official Music,raycharles.music,2022-09-02,no,2971,English,no,0,0
