URL,Content creator,Username,Date added,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
https://www.facebook.com/100136499641718,Santanu Mondal,Santanu Mondal,2023-05-15,573,English,no,2,328
https://www.facebook.com/100136506335207,Anup Mall,Anup Mall,2023-09-05,27281,Hindi,no,0,0
https://www.facebook.com/100136522708087,Ritz Joaquin,Ritz Joaquin,2023-03-23,721,English,no,0,181
https://www.facebook.com/100136536205431,Dali Bravata Nail,Dali Bravata Nail,2022-09-20,3927,Spanish,no,0,0
https://www.facebook.com/100136576238787,Hana Sakr Sakr,Hana Sakr Sakr,2022-10-22,1683,Arabic,no,6,85
https://www.facebook.com/100136588102707,Better Call Paul Flooring Co,Better Call Paul Flooring Co,2023-03-30,328,English,no,1,34
https://www.facebook.com/100136619614131,Nesyaa,Nesyaa,2023-07-21,171699,,no,3,15328
https://www.facebook.com/100136636068916,Wilson Lopez,Wilson Lopez,2023-04-03,155,Spanish,no,0,0
https://www.facebook.com/100136639582427,Rossy Cari,Rossy Cari,2023-08-29,1620,Spanish,no,0,468
https://www.facebook.com/100136646434880,Chubby Guy MNL,Chubby Guy MNL,2023-07-26,74259,,no,5,3312
https://www.facebook.com/100136653014363,Parmanand Bhatt,Parmanand Bhatt,2023-07-16,95,Hindi,no,6,133
https://www.facebook.com/100136659590379,Elfrey Sotto Javido,Elfrey Sotto Javido,2023-07-25,2346,English,no,5,216
https://www.facebook.com/100136673091333,สมพงษ์ จิตเที่ยง,สมพงษ์ จิตเที่ยง,2023-05-12,113797,Thai,no,2,620
https://www.facebook.com/100136678915673,Athenna’s World,athennasworld,2022-12-03,12142,English,no,9,42
https://www.facebook.com/100136689682206,Moin Hossain,Moin Hossain,2023-07-30,314,English,no,1,252
https://www.facebook.com/100136693031334,Anthony Lopez,Anthony Lopez,2023-04-15,4987,Spanish,no,1,41
https://www.facebook.com/100136725669374,Mouna bang’s,Mouna bang’s,2023-08-01,100218,,no,2,14997
https://www.facebook.com/100136745199568,DarioPig,NoSoyPig,2023-08-29,21483,Spanish,no,0,0
https://www.facebook.com/100136749656108,Divina Cristie Lacuesta Lemi,Divina Cristie Lacuesta Lemi,2023-03-24,2951,English,no,29,59
https://www.facebook.com/100136755549229,ಲೇಡೀಸ್ ಕಾರ್ನರ್,,2023-03-09,40011,Kannada,no,0,0
https://www.facebook.com/100136756322350,Pasión Biker,Pasión Biker,2023-08-29,53416,,no,0,278
https://www.facebook.com/100136766205987,Lynne Piper,Lynne Piper,2023-03-14,6771,English,no,0,189
https://www.facebook.com/100136772465966,Sharon and family,Sharon and family,2023-08-01,30936,,no,0,0
https://www.facebook.com/100136774686844,Kamsu,KamilleromeroOfficial,2023-07-20,6560,English,no,0,366
https://www.facebook.com/100136805341880,Yaritza prado,yaritzapradotv,2023-04-09,1466212,English,no,0,0
https://www.facebook.com/100136809595252,Serena Ottaviani,Serena Ottaviani,2023-08-29,1245,Italian,no,6,943
https://www.facebook.com/100136819565871,Thet Basco,Thet Basco,2022-10-17,5875,English,no,2,254
https://www.facebook.com/100136821707834,IceMoonie,IceMoonie,2023-03-09,44166,English,no,0,168
https://www.facebook.com/100136822613470,Daily clips,Daily clips,2023-08-17,18009,,no,0,533
https://www.facebook.com/100136836205285,Azimuddin Ahmed,azimuddin.ahmed.524,2023-09-09,20602,English,no,0,168
https://www.facebook.com/100136855360849,Living With Lilac,Living With Lilac,2023-05-11,8421,English,no,4,949
https://www.facebook.com/100136866205427,Che GandaAmor Adiroh,Che GandaAmor Adiroh,2023-05-06,345,English,no,4,54
https://www.facebook.com/100136889812775,เขยชล คนอิสาน,เขยชล คนอิสาน,2023-08-05,1433,Thai,no,29,127
https://www.facebook.com/100136902918361,Erika Martinez,Erika Martinez,2023-04-13,288,Spanish,no,5,123
https://www.facebook.com/100136912888039,Lee Anh,Lee Anh,2023-02-28,16770,Thai,no,0,0
https://www.facebook.com/100136922750106,Dulce Vanezz,Dulce Vanezz,2023-08-29,8712,English,no,0,271
https://www.facebook.com/100136922925221,Ja Neth,Ja Neth,2023-04-14,2256,English,no,21,60
https://www.facebook.com/100136951461787,KEEV Irgamer,KEEVIRgamer,2023-08-29,4853,Hindi,no,0,0
https://www.facebook.com/100136989592508,Cesar Eduardo Gonzalez Lugo,cesar.gonzalezlugo.92,2023-03-14,21560,Spanish,no,0,0
https://www.facebook.com/100136995699123,Bling-Queeen,Bling-Queeen,2023-07-21,7541,,no,0,0
https://www.facebook.com/100136996351003,Tee MobileFix,teemobilefix56,2023-03-29,11147,Thai,no,2,587
https://www.facebook.com/100137006068681,Caren Cabaron Ogando,Caren Cabaron Ogando,2022-10-13,1411,English,no,0,190
https://www.facebook.com/100137046239172,راندة ام جنان,راندة ام جنان,2023-08-01,18650,,no,7,1495
https://www.facebook.com/100137062929507,Jeron B. Igloso,Jeron B. Igloso,2023-07-21,199,English,no,4,179
https://www.facebook.com/100137069580644,Jordan Enadeghe,Jordan Enadeghe,2022-10-29,59,English,no,0,0
https://www.facebook.com/100137089534361,Mr Naziya 786,Mr Naziya 786,2023-08-29,7368,,no,0,0
https://www.facebook.com/100137109625679,Xcel Jenn,Xcel Jenn,2023-09-26,861,English,no,3,120
https://www.facebook.com/100137112929753,Joy Villa-Abrille Smith,joy.baldo.794,2023-08-22,29600,English,no,9,194
https://www.facebook.com/100137136443904,Lacy Kelvin,Lacy Kelvin,2023-08-29,277,,no,0,8
https://www.facebook.com/100137182394996,Motojeff Suspension Tuning,Motojeff Suspension Tuning,2023-06-22,8913,,no,0,0
https://www.facebook.com/100137205135476,Joe Hamric Comedy,joehamriccomedy,2023-02-22,70892,English,no,1,22783
https://www.facebook.com/100137209538849,Jakkapong Netniyom,Jakkapong Netniyom,2023-04-02,5231,Thai,no,1,293
https://www.facebook.com/100137219550791,Léo Camarinho,camarinholeo,2023-08-29,70506,,no,10,518
https://www.facebook.com/100137222887853,Ckreater,Ckreater,2022-12-15,1190,,no,0,0
https://www.facebook.com/100137272538392,Eddie Moon Jr.,Eddie Moon Jr.,2023-08-01,484,English,no,1,43
https://www.facebook.com/100137275043696,Receitas Gostosas da Graça,ReceitasGostosasdaGraca,2023-07-29,29413,Portuguese,no,4,667
https://www.facebook.com/100137282760264,Indriyani Rumlah,Indriyani Rumlah,2023-03-22,453,Indonesian,no,0,0
https://www.facebook.com/100137346329206,อสังหาฯ เข้าใจง่าย,อสังหาฯ เข้าใจง่าย,2023-03-31,460,,no,0,56
https://www.facebook.com/100137359711199,Kader Khan Junior VickyChadha,Kader Khan Junior VickyChadha,2023-03-24,372,English,no,0,0
https://www.facebook.com/100137362674943,Iván Manríquez,ivanmanriquez01,2023-09-22,327238,Spanish,no,2,31540
https://www.facebook.com/100137396197369,Koran Harian Bola,Koran Harian Bola,2023-08-29,426,,no,0,0
https://www.facebook.com/100137415808217,PAPI ARROZ,,2023-05-11,7230,Spanish,no,0,0
https://www.facebook.com/100137422913949,Monique Palmer,Monique Palmer,2023-06-29,1259,English,no,0,0
https://www.facebook.com/100137446236011,Mirac Goktepe,Mirac Goktepe,2022-12-24,32,Dutch,no,0,0
https://www.facebook.com/100137452898279,ต้าวมิ้วอิน ดี๊งับ,ต้าวมิ้วอิน ดี๊งับ,2023-08-29,206,Thai,no,2,51
https://www.facebook.com/100137459504254,Pusat Konten,Pusat Konten,2023-02-20,6351,Korean,no,0,66
https://www.facebook.com/100137462959359,Ripa Das,Ripa Das,2023-01-15,2067,English,no,29,125
https://www.facebook.com/100137472735115,Kelly Lynette Bazan,Kelly Lynette Bazan,2023-03-12,1491,English,no,6,95
https://www.facebook.com/100137496304661,Partha Giri Vlogs,,2023-09-26,8955,English,no,0,47
https://www.facebook.com/100137499601049,Renzkie Tabigne Guillermo,renzky.ramos.3,2023-02-16,8031,English,no,9,200
https://www.facebook.com/100137506250677,Monchai Mongkolchayanon,Monchai Mongkolchayanon,2023-04-24,2801,Thai,no,1,142
https://www.facebook.com/100137519606192,Jocelyn L. Salvatierra,Jocelyn L. Salvatierra,2023-06-05,5898,English,no,29,215
https://www.facebook.com/100137528421136,dr.radwa78khaled,dr.radwa78khaled,2023-04-01,8025,,no,2,260
https://www.facebook.com/100137532900052,Hello Tejaa,,2023-03-31,15356,English,no,5,557
https://www.facebook.com/100137566036295,Dana Pardo,Dana Pardo,2022-12-16,91,English,no,0,0
https://www.facebook.com/100137566163129,David Larmon,David Larmon,2022-12-23,2195,English,no,0,96
https://www.facebook.com/100137572994971,Brooke Parker,Brooke Parker,2023-07-04,59777,,no,20,860
https://www.facebook.com/100137578426346,Trisha s collection,,2023-06-23,10104,Bengali,no,2,663
https://www.facebook.com/100137586236145,Arnel Pedres,,2023-08-29,7382,English,no,0,128
https://www.facebook.com/100137599645281,Amit Choudhary,Amit Choudhary,2023-03-14,1482,English,no,4,300
https://www.facebook.com/100137606115614,Jay and K - JayWill and Kandie,Jay and K - JayWill and Kandie,2023-05-10,28782,,no,0,0
https://www.facebook.com/100137612728620,Inmobiliaria siglo XXI,Inmobiliaria siglo XXI,2023-07-26,1120,,no,4,766
https://www.facebook.com/100137619592982,Pooja Bhinchar,Pooja Bhinchar,2023-06-12,39581,Hindi,no,5,1322
https://www.facebook.com/100137639582650,Sacatan Ahmad,yonimehso.sacatan,2023-04-16,16455,English,no,0,82
https://www.facebook.com/100137642328482,น้องกีต้าร์กับพี่ฟ้าใสFamily,น้องกีต้าร์กับพี่ฟ้าใสFamily,2023-08-05,3744,,no,30,69
https://www.facebook.com/100137649653894,Etolle Jimboy,jjimboy.etolle,2023-06-30,6917,English,no,0,689
https://www.facebook.com/100137652912396,ElDaviss Ofic,ElDaviss Ofic,2023-08-29,1174,Spanish,no,0,54
https://www.facebook.com/100137675494449,EasyEnglish,EasyEnglish,2023-08-29,37646,,no,4,735
https://www.facebook.com/100137682965335,DaleAnth Sales,daleanthsales4488,2023-03-28,18208,,no,0,2861
https://www.facebook.com/100137706127533,Josey GlossTherapy Joiner,Josey GlossTherapy Joiner,2022-10-02,1104,English,no,0,147
https://www.facebook.com/100137712750581,Zineddine Amina,Zineddine Amina,2023-07-21,209836,,no,0,3778
https://www.facebook.com/100137746205218,Dewey Keith Briscoe,Dewey Keith Briscoe,2023-03-16,4168,,no,5,256
https://www.facebook.com/100137752795899,Kuldeep Gurjar Fitnes,,2023-04-07,575326,Hindi,no,2,11715
https://www.facebook.com/100137786342328,Kenny Jay Acaso Gementiza,Kenny Jay Acaso Gementiza,2023-02-27,106,English,no,1,130
https://www.facebook.com/100137796239107,سجاد ال كريم,سجاد ال كريم,2023-08-29,228,Arabic,no,0,0
https://www.facebook.com/100137796339164,Darwisa Sarangan,darwiza.julain,2023-06-16,5249,English,no,4,39
https://www.facebook.com/100137800032923,Elías Medina,eliasmedinaoficial,2023-06-02,519531,Spanish,yes,3,7251
https://www.facebook.com/100137822872941,Cristina Horez,Cristina Horez,2022-09-22,74799,,no,6,7024
https://www.facebook.com/100137832460226,Coco Beware,Coco Beware,2023-07-13,0,,no,0,0
https://www.facebook.com/100137856270099,José De Jesús Jaimes,José De Jesús Jaimes,2023-07-15,1151,Spanish,no,1,99
https://www.facebook.com/100137856340167,Jenar Badjun Balansag,Jenar Badjun Balansag,2023-08-15,1772,English,no,5,314
https://www.facebook.com/100137859538580,Kaley Kitron,Kaley Kitron,2023-01-26,39925,English,no,0,207
https://www.facebook.com/100137862735511,Alexis Henry,Alexis Henry,2023-05-16,118,English,no,0,0
https://www.facebook.com/100137869726765,khyle medina,khyle medina,2023-09-20,994,,no,25,75
https://www.facebook.com/100137879616301,Rachel Montilla,Rachel Montilla,2023-04-06,0,,no,0,0
https://www.facebook.com/100137880030894,Daniel Fraire,danielfrairestudio,2023-03-12,147947,Spanish,yes,3,1957
https://www.facebook.com/100137891862722,DIRTY Dodges,DIRTY Dodges,2023-09-17,3538,English,no,4,942
https://www.facebook.com/100137896013230,Latasha Jackson,Latasha Jackson,2022-12-16,4289,,no,0,0
https://www.facebook.com/100137903018058,Kamal Deo,Kamal Deo,2023-02-17,160,English,no,5,91
https://www.facebook.com/100137906290996,نوح العشاوي,نوح العشاوي,2023-03-23,1411,Arabic,no,6,203
https://www.facebook.com/100137922242585,Paris kinsey,Paris kinsey,2023-09-06,59,,no,7,196
https://www.facebook.com/100137931835923,Ecomedic.mx,Ecomedicmx1,2023-08-29,5722,Spanish,no,3,126
https://www.facebook.com/100138026232959,Lucelia Araujo,lucelia.araujo.104,2022-11-12,221766,Portuguese,no,5,3548
https://www.facebook.com/100138042925530,Rhea ヅ,Rhea ヅ,2022-11-08,0,,no,0,0
https://www.facebook.com/100138042926297,Mann Singh Budha Dal,Mann Singh Budha Dal,2022-11-11,5726,Punjabi,no,0,0
https://www.facebook.com/100138049353606,Felicia Jones,Felicia Jones,2022-10-01,15003,English,no,0,137
https://www.facebook.com/100138072519823,Btech rider,ankitchauhan2322,2023-04-19,6068,English,no,0,0
https://www.facebook.com/100138079538967,Rahul Poswal,Rahul Poswal,2022-12-24,2554,English,no,0,0
https://www.facebook.com/100138106238893,Yong A Catequista,vergel.catequista,2022-10-31,7024,English,no,7,243
https://www.facebook.com/100138119574348,Sim War,Sim War,2023-08-29,5411,English,no,0,0
https://www.facebook.com/100138122902618,Saloni Tattooartist,Saloni Tattooartist,2022-10-19,49373,English,no,3,388
https://www.facebook.com/100138149385472,Falana Phillips,Falana Phillips,2023-05-18,147,English,no,0,0
https://www.facebook.com/100138169727587,Themba Miller Ndimande,Themba Miller Ndimande,2023-04-10,335,English,no,1,490
https://www.facebook.com/100138183116181,Ayman Ismail,Ayman Ismail,2023-09-29,8877,Arabic,no,2,99
https://www.facebook.com/100138186250974,Louie Castro,Louie Castro,2023-02-04,203,English,no,3,10
https://www.facebook.com/100138193133607,Vijayaiyappan,Vijayaiyappan,2023-06-20,10457,English,no,12,216
https://www.facebook.com/100138225899663,KGF -கோட்டையூர் கணேசன் fans,,2023-08-04,22737,Tamil,no,0,12395
https://www.facebook.com/100138242941057,Lindsey Green,Lindsey Green,2023-04-01,210,English,no,0,0
https://www.facebook.com/100138246470848,Sirinan Tongngoen,sirinan.detboon,2023-07-23,26042,Thai,no,23,1087
https://www.facebook.com/100138252910681,Rps Chauhan,Rps Chauhan,2023-08-29,597,English,no,0,0
https://www.facebook.com/100138266239644,Kelsey Hamilton,Kelsey Hamilton,2023-03-31,40,English,no,0,0
https://www.facebook.com/100138279584819,RV Vidal,renel.vidal,2023-07-25,10214,English,no,2,131
https://www.facebook.com/100138293010560,yon prast,,2023-09-29,6454,,no,5,624
https://www.facebook.com/100138299206183,Dion Jones,Dion Jones,2023-04-09,23463,English,no,0,0
https://www.facebook.com/100138309693219,Sarabjit Kaur,,2023-05-30,25839,English,no,3,1460
https://www.facebook.com/100138318938746,Bhagavad Gita Quiz Series,Bhagavad Gita Quiz Series,2023-01-13,1916,,no,0,0
https://www.facebook.com/100138322866386,CintySol,CintySol,2023-09-13,1375,,no,3,246
https://www.facebook.com/100138332879957,Yaniis CaSu,Yaniis CaSu,2023-02-22,110,Spanish,no,0,288
https://www.facebook.com/100138336251041,Dwiyanti Nuryuliantini,Dwiyanti Nuryuliantini,2022-11-03,23,Indonesian,no,1,51
https://www.facebook.com/100138352278146,Youpress,Youpress,2023-04-03,76015,,no,0,0
https://www.facebook.com/100138353014034,Emily Brillo,Emily Brillo,2023-02-12,544,English,no,21,12
https://www.facebook.com/100138362929077,John Porontong Dela Cruz II,John Porontong Dela Cruz II,2022-11-12,1511,English,no,6,169
https://www.facebook.com/100138365083855,Golam Hamja Robin,GHrobin.info,2023-08-29,12713,Bengali,no,1,7414
https://www.facebook.com/100138394704608,Chico Chico JR Y La Flota,Chico Chico JR Y La Flota,2023-09-07,9669,Portuguese,no,1,485
https://www.facebook.com/100138399599594,Resina Epoxy en Bogota Jose Nope,Resina Epoxy en Bogota Jose Nope,2023-04-18,166,,no,6,13
https://www.facebook.com/100138416262303,Breonna Haven,Breonna Haven,2023-03-08,597,,no,0,0
https://www.facebook.com/100138442169340,ابو ورد . Abo Ward,Abo.Ward.Gamingg,2022-09-21,90268,Arabic,no,2,4535
https://www.facebook.com/100138442883168,Rebecca Miller,Rebecca Miller,2023-05-12,47,English,no,0,0
https://www.facebook.com/100138489355632,Justin Brandon,Justin Brandon,2023-03-22,1676,English,no,1,100
https://www.facebook.com/100138511361172,Momon TV,,2023-03-09,237745,Tagalog,no,5,27945
https://www.facebook.com/100138528429792,PLAY All Games,PLAY All Games,2023-03-22,2199,Portuguese,no,0,0
https://www.facebook.com/100138529414641,Regan _ Riot,Regan _ Riot,2023-05-19,1447,,no,0,84
https://www.facebook.com/100138562735828,Shalon Courser,Shalon Courser,2022-09-20,63,English,no,2,424
https://www.facebook.com/100138592912033,Md Said Akon,,2023-08-29,5467,Bengali,no,0,0
https://www.facebook.com/100138606204923,Ricardo Morales,RikarDoMoraleS,2022-09-20,352183,Spanish,no,0,0
https://www.facebook.com/100138609603750,ππ ππ,ππ ππ,2023-02-10,261,English,no,0,157
https://www.facebook.com/100138629538751,Marin Sornprasit,Marin Sornprasit,2023-06-27,69429,English,no,4,2297
https://www.facebook.com/100138639708117,M　I　N　 I　ツ,M　I　N　 I　ツ,2023-08-29,20245,English,no,1,490
https://www.facebook.com/100138642974171,Agrimar Villanueva,Agrimar Villanueva,2023-08-29,2081,English,no,11,75
https://www.facebook.com/100138651509379,Omar Fares - عمر فارس,OmarFaresIslamic,2023-06-12,208963,Arabic,no,5,375
https://www.facebook.com/100138656247030,Mary Wamil,Mary Wamil,2023-02-20,2511,English,no,11,154
https://www.facebook.com/100138685136831,Canamata Game,Canamata Game,2023-07-17,16007,,no,0,0
https://www.facebook.com/100138689291334,Zmobie_art,Zmobie_art,2023-07-27,0,,no,1,1403
https://www.facebook.com/100138706216635,Ed Fox,Ed Fox,2023-03-22,96,English,no,5,98
https://www.facebook.com/100138715041688,Saeedi Gaming,SaeediGaming86,2023-08-17,112832,Arabic,no,6,0
https://www.facebook.com/100138719590805,Glamologist Dipanwita,Glamologist Dipanwita,2023-06-09,65129,Bengali,no,1,524
https://www.facebook.com/100138739404433,Alexandra Hall,Alexandra Hall,2023-03-18,129,,no,1,163
https://www.facebook.com/100138739612705,Best Reactions,Best Reactions,2023-07-27,111,,no,24,256
https://www.facebook.com/100138746123456,Khishi G,Khishi G,2023-07-20,9937,,no,0,0
https://www.facebook.com/100138778200056,Sunder Kataria Hasya Kavi & Standup Comedian,Sunder Kataria Hasya Kavi & Standup Comedian,2023-07-21,13068,Hindi,no,0,244
https://www.facebook.com/100138842624962,Happyvlog,,2023-08-18,11431,Hindi,no,0,0
https://www.facebook.com/100138863006157,Shivani Kumari,shivanikumari563,2023-05-27,59879,,no,3,13852
https://www.facebook.com/100138872845851,DrAtraeyee Niharchandra,DrAtraeyee Niharchandra,2022-12-23,51519,English,no,1,1879
https://www.facebook.com/100138873052423,PAm Rato,junrey.montimor,2023-09-27,5926,English,no,14,151
https://www.facebook.com/100138875022391,Timmeshabspeaks,Timmeshabspeaks,2023-04-18,1087,English,no,1,7
https://www.facebook.com/100138886327355,ComixConsumed,ComixConsumed,2023-04-26,3037,,no,18,1268
https://www.facebook.com/100138892977811,Jerome Busa,BossJhiro11,2023-08-01,6487,Tagalog,no,12,67
https://www.facebook.com/100138895461555,MN Dress Thailand,mnmuslimahdres,2023-09-05,16157,Thai,no,6,276
https://www.facebook.com/100138919584107,Mya Monroe,Mya Monroe,2023-05-17,1384,English,no,0,0
https://www.facebook.com/100138925920572,Nicole Fisher,Nicole Fisher,2022-12-10,4987,English,no,1,100
https://www.facebook.com/100138952917964,Coryy Florezz Goezz,Coryy Florezz Goezz,2023-09-27,170,Spanish,no,2,214
https://www.facebook.com/100138955065421,Tanisha L Bowman,Tanisha L Bowman,2023-07-25,3647,English,no,2,183
https://www.facebook.com/100138989657310,Sachin Pratap Kori,Sachin Pratap Kori,2023-09-07,129,English,no,0,0
https://www.facebook.com/100139026117161,Udien,Udien,2023-04-21,711,Indonesian,no,1,83
https://www.facebook.com/100139029553650,Pete Figueroa,Pete Figueroa,2023-09-27,121,English,no,1,62
https://www.facebook.com/100139049701742,Jeth Obsania,jeth.obsania.56,2023-07-24,9233,English,no,11,437
https://www.facebook.com/100139055118014,ซูเปอร์เช็ง,ซูเปอร์เช็ง,2023-08-29,67839,Thai,no,0,0
https://www.facebook.com/100139073024766,Akhilesh Kumar,akhilesh.kumar.39982631,2023-06-04,6524,English,no,2,253
https://www.facebook.com/100139142954702,Chismeson Turbioooo,Chismeson Turbioooo,2023-05-31,3468,,no,1,703
https://www.facebook.com/100139169670989,Raychel,Raychel,2023-03-23,61671,,no,5,3926
https://www.facebook.com/100139202838852,Jordan Family Journey,,2023-02-28,9459,English,no,3,328
https://www.facebook.com/100139209265319,Ka Baryo Tv,RefEgayMixTV,2023-07-29,47988,Tagalog,no,0,5211
https://www.facebook.com/100139209595683,เทพวารินทร์ ผดากาล,,2023-07-29,7462,Thai,no,4,266
https://www.facebook.com/100139222719118,Christina Marie Hayes,Christina Marie Hayes,2023-05-15,110,English,no,0,0
https://www.facebook.com/100139241528246,موسيقي ع السريع,موسيقي ع السريع,2023-07-20,62325,Arabic,no,0,0
https://www.facebook.com/100139249539028,Almarie Balasabas Balse,Almarie Balasabas Balse,2022-12-23,1610,English,no,3,53
https://www.facebook.com/100139269385269,Nessa Love,Nessa Love,2022-10-12,3172,English,no,2,59
https://www.facebook.com/100139288968462,Samiul Huq Bhuyan,samiulhuqofficial,2023-03-19,329461,Bengali,no,0,0
https://www.facebook.com/100139289538314,Alan Paiva,Alan Paiva,2022-10-31,656,Spanish,no,0,0
https://www.facebook.com/100139299577228,Vale Zuñiga Lagos,Vale Zuñiga Lagos,2023-08-01,317,Spanish,no,0,326
https://www.facebook.com/100139319418481,Bytoro,Bytoro,2023-06-24,115,,no,6,135
https://www.facebook.com/100139319438514,CMdaBoss,CMdaBoss,2023-08-03,1542,,no,0,0
https://www.facebook.com/100139329581113,Kristin Real,Kristin Real,2023-05-19,24393,English,no,1,2636
https://www.facebook.com/100139338388048,SoyRei,SoyRei,2023-03-28,2225,Spanish,no,2,2006
https://www.facebook.com/100139346493854,Ermith Antonio Avila Avila,Ermith Antonio Avila Avila,2023-07-12,314,Spanish,no,0,0
https://www.facebook.com/100139369799606,AJ Ajay Datia,AJ Ajay Datia,2023-06-19,614,Hindi,no,0,117
https://www.facebook.com/100139376065714,MrCharles Bowman,MrCharles Bowman,2022-10-14,1043,English,no,2,90
https://www.facebook.com/100139379650584,Archie Tolero,Archie Tolero,2023-04-16,741,English,no,0,0
https://www.facebook.com/100139386166491,Gabriela Hernandez Flores,gabriel.herrera.56232938,2023-03-14,109341,English,no,2,745
https://www.facebook.com/100139412693339,Cyn  Sidity,Cyn  Sidity,2022-09-18,1182,English,no,10,140
https://www.facebook.com/100139413063978,Kuya Pits AdventureInjapan,Kuya Pits AdventureInjapan,2023-08-05,1456,English,no,14,231
https://www.facebook.com/100139419625009,Shabnam Mansoori,Shabnam Mansoori,2023-04-26,642,English,no,7,93
https://www.facebook.com/100139462904974,Marcelo Javier Vera Rivera,Marcelo Javier Vera Rivera,2022-12-24,1019,Spanish,no,1,38
https://www.facebook.com/100139465533267,Alextrip,alextripq,2023-03-09,279960,Spanish,no,0,0
https://www.facebook.com/100139476262238,Elizabeth Yanos,elizabeth.yanos,2023-08-06,7073,English,no,22,119
https://www.facebook.com/100139486231467,Abet Lacdao,Abet Lacdao,2023-03-24,1669,English,no,0,0
https://www.facebook.com/100139499571929,Afaf Mohammed,Afaf Mohammed,2023-09-10,1228,French,no,0,333
https://www.facebook.com/100139509580487,Vicky Kumar,Vicky Kumar,2023-08-29,3757,English,no,0,0
https://www.facebook.com/100139539420315,Gangmeilu Rongmei,Gangmeilu Rongmei,2022-10-31,8649,English,no,1,520
https://www.facebook.com/100139539667114,best Gospel,best Gospel,2023-08-29,15973,,no,0,528
https://www.facebook.com/100139552821801,Nidia Inzunza EBD,NidiainzunzaEBD,2023-06-01,24092,Spanish,no,5,1827
https://www.facebook.com/100139556996397,Wepergee,wepergeetravel,2023-08-06,33788,Thai,no,0,0
https://www.facebook.com/100139566028261,Tam and the Fam,Tam and the Fam,2023-03-18,1223,,no,2,127
https://www.facebook.com/100139589752767,Andrew J,Andrew J,2023-07-23,86,,no,0,0
https://www.facebook.com/100139593100692,Zoe Miranda,Zoe Miranda,2023-09-20,32813,,no,8,7731
https://www.facebook.com/100139619353413,Mary Scott-Stirn,Mary Scott-Stirn,2023-03-29,98458,English,no,5,956
https://www.facebook.com/100139629545738,Bilal Haddad بلال الحداد,Bilal Haddad بلال الحداد,2023-07-15,4610,,no,0,0
https://www.facebook.com/100139635108020,Priyanka Jazmin,PriyankaJazmin,2023-04-16,75873,English,no,0,3349
https://www.facebook.com/100139638647904,VEEN,Lindameayasalon,2021-10-25,1401537,Thai,no,3,0
https://www.facebook.com/100139639519701,Jonathan Leon,Jonathan Leon,2023-09-15,0,,no,0,0
https://www.facebook.com/100139645795131,Surgicaltrey,Surgicaltrey,2022-10-30,1626,,no,1,144
https://www.facebook.com/100139652438648,Chickamimi Old Man Gaming,Chickamimi Old Man Gaming,2023-05-01,25,,no,0,0
https://www.facebook.com/100139669441891,عبد الرحمن محمد,عبد الرحمن محمد,2023-04-01,67052,Arabic,no,0,0
https://www.facebook.com/100139696062864,Noura Granda-  Nourah.bellydancer fan,Noura Granda-  Nourah.bellydancer fan,2023-06-17,88490,,no,0,15543
https://www.facebook.com/100139696310628,Nica Carias Agravante,Nica Carias Agravante,2023-05-23,995,English,no,0,254
https://www.facebook.com/100139708544198,ROXAS City Surprise Delivery,roxascitysurprisedelivery,2022-10-20,14052,English,no,0,0
https://www.facebook.com/100139736231716,Amit Kumar,Amit Kumar,2022-12-24,5959,English,no,0,0
https://www.facebook.com/100139742887809,Cedrick Sison,Cedrick Sison,2022-10-30,240,English,no,0,0
https://www.facebook.com/100139791731403,Dulce y Natural,dulceyynatural,2023-08-15,58241,Spanish,no,0,3189
https://www.facebook.com/100139796017810,Bilal jutt studio,Bilal jutt studio,2023-07-21,16682,,no,0,0
https://www.facebook.com/100139819538990,Alung Zgkiss Alvin,Alung Zgkiss Alvin,2023-08-29,2287,Indonesian,no,0,0
https://www.facebook.com/100139856238787,Tee Mason,tquan.mason,2023-07-27,143799,English,no,0,8317
https://www.facebook.com/100139856291387,Douma,Douma,2023-08-29,7,,no,0,0
https://www.facebook.com/100139866213414,Floripese Edrolin Sippach,Pet.Sippach,2022-12-10,7336,English,no,35,58
https://www.facebook.com/100139889468992,MP Nation,MP Nation,2023-03-20,2854,English,no,0,465
https://www.facebook.com/100139969368500,Hailey Wahl,Hailey Wahl,2023-03-29,984,English,no,0,199
https://www.facebook.com/100139972975193,AK WEST,AK WEST,2023-09-18,33601,,no,0,301
https://www.facebook.com/100139976122697,Tammie Moore,Tammie Moore,2023-02-01,30631,English,no,2,187
https://www.facebook.com/100139986279869,Simone Santos Gonçalves,Simone Santos Gonçalves,2023-08-31,9892,Portuguese,no,3,74
https://www.facebook.com/100139989384402,Hazel Tullis - Loman,Hazel Tullis - Loman,2023-08-06,114,English,no,4,35
https://www.facebook.com/100140012905025,Ricardo Callupan Aravena,Ricardo Callupan Aravena,2022-12-23,178,Spanish,no,1,153
https://www.facebook.com/100140028693295,Food and Recipe,Food and Recipe,2023-04-15,2262,Hindi,no,4,93
https://www.facebook.com/100140049593937,Remedios Bisoy Oya-oy,Remedios Bisoy Oya-oy,2023-03-29,2051,English,no,17,46
https://www.facebook.com/100140049664286,Raymark Paladin,Raymark Paladin,2023-06-30,356,English,no,0,0
